ID,price,bathrooms,bedrooms,square_feet,latitude,longitude,category,has_photo,state
5776,1000,1.0,1,890,39.9974,-82.9829,housing/rent/apartment,Thumbnail,OH
5777,990,1.0,1,890,32.2264,-110.9438,housing/rent/apartment,Thumbnail,AZ
5778,943,1.0,1,890,29.9884,-95.6728,housing/rent/apartment,Thumbnail,TX
5779,940,1.0,1,890,29.9884,-95.6728,housing/rent/apartment,Thumbnail,TX
5780,925,1.0,3,890,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
5781,823,2.0,2,890,32.275,-95.3017,housing/rent/apartment,Thumbnail,TX
5783,705,1.0,1,890,46.8296,-100.8908,housing/rent/apartment,Thumbnail,ND
5784,1900,1.5,1,891,25.7603,-80.3005,housing/rent/apartment,Thumbnail,FL
5785,725,1.0,2,891,42.8181,-84.4593,housing/rent/apartment,Thumbnail,MI
5786,1994,1.0,1,892,32.7876,-117.1265,housing/rent/apartment,Thumbnail,CA
5787,1460,1.0,1,892,38.9974,-76.8818,housing/rent/apartment,Thumbnail,MD
5788,972,1.0,1,892,30.5118,-97.6873,housing/rent/apartment,Thumbnail,TX
5789,1065,1.0,1,893,39.3754,-76.8054,housing/rent/apartment,No,MD
5790,1050,1.0,1,893,39.3754,-76.8054,housing/rent/apartment,Yes,MD
5792,5195,1.0,3,894,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
5793,2195,1.0,2,894,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
5794,1595,1.5,2,894,39.6894,-105.1119,housing/rent/apartment,Thumbnail,CO
5795,1480,2.0,2,894,35.4751,-97.5035,housing/rent/apartment,Yes,OK
5797,1440,2.0,2,894,35.4751,-97.5035,housing/rent/apartment,Yes,OK
5798,1246,1.0,1,894,40.3942,-79.9046,housing/rent/apartment,Yes,PA
5799,985,1.0,2,894,29.9142,-93.9383,housing/rent/apartment,Thumbnail,TX
5801,899,1.0,1,894,41.6475,-93.4713,housing/rent/apartment,Thumbnail,IA
5802,2995,2.0,2,895,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
5804,1350,1.0,2,895,38.6968,-104.6969,housing/rent/apartment,No,CO
5806,1199,2.0,2,895,39.9925,-85.7729,housing/rent/apartment,Thumbnail,IN
5807,1199,1.0,2,895,42.9833,-71.4574,housing/rent/apartment,Yes,NH
5808,1166,1.0,1,895,40.617,-80.0641,housing/rent/apartment,Thumbnail,PA
5809,985,1.0,2,895,39.3344,-84.5623,housing/rent/apartment,Thumbnail,OH
5811,895,1.0,2,895,40.4261,-79.7631,housing/rent/apartment,Yes,PA
5812,664,1.0,2,895,43.5329,-96.7265,housing/rent/apartment,Thumbnail,SD
5813,2395,2.0,2,896,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
5816,1415,1.0,1,896,32.7532,-96.8388,housing/rent/apartment,Thumbnail,TX
5817,990,1.0,2,896,29.8798,-90.068,housing/rent/apartment,Thumbnail,LA
5818,930,1.0,1,896,33.873,-84.112,housing/rent/apartment,Thumbnail,GA
5819,875,1.0,2,896,36.0808,-79.4527,housing/rent/apartment,Thumbnail,NC
5820,689,1.0,3,896,40.2057,-85.4,housing/rent/apartment,Thumbnail,IN
5821,625,1.0,2,896,35.9507,-85.0283,housing/rent/apartment,Thumbnail,TN
5823,2525,2.0,2,897,33.955,-118.3967,housing/rent/apartment,Thumbnail,CA
5824,1600,1.0,1,897,25.7603,-80.3005,housing/rent/apartment,Thumbnail,FL
5825,1817,1.0,2,898,47.7544,-122.1932,housing/rent/apartment,Yes,WA
5828,769,2.0,2,898,32.5145,-94.7538,housing/rent/apartment,Thumbnail,TX
5829,769,2.0,2,898,32.5548,-94.7807,housing/rent/apartment,Thumbnail,TX
5832,1206,1.0,1,899,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
5833,1110,1.0,1,899,33.3423,-111.7755,housing/rent/apartment,Thumbnail,AZ
5834,1005,1.5,1,899,29.7714,-95.4343,housing/rent/apartment,Thumbnail,TX
5835,4995,2.0,3,900,37.8726,-122.2707,housing/rent/apartment,Thumbnail,CA
5836,4769,1.5,3,900,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
5838,3175,1.0,3,900,35.2703,-120.6813,housing/rent/apartment,Thumbnail,CA
5839,3100,1.0,1,900,40.722,-74.0644,housing/rent/apartment,No,NJ
5842,2800,1.5,2,900,33.0534,-117.266,housing/rent/apartment,Thumbnail,CA
5843,2795,2.0,2,900,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
5844,2690,2.0,2,900,32.8395,-117.2525,housing/rent/apartment,Thumbnail,CA
5845,2625,1.0,2,900,42.328,-71.071,housing/rent/apartment,Thumbnail,MA
5846,2599,1.0,1,900,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
5847,2510,1.0,2,900,40.8797,-74.1083,housing/rent/apartment,Yes,NJ
5848,2445,1.0,2,900,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
5849,2395,1.0,2,900,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
5850,2298,1.0,2,900,34.0372,-118.2972,housing/rent/apartment,Thumbnail,CA
5851,2200,1.0,2,900,42.4194,-71.111,housing/rent/apartment,Thumbnail,MA
5852,2200,1.0,3,900,44.4872,-73.2278,housing/rent/apartment,Thumbnail,VT
5855,2100,1.0,2,900,40.722,-74.0644,housing/rent/apartment,Yes,NJ
5856,2000,1.0,2,900,40.7029,-73.8797,housing/rent/apartment,Thumbnail,NY
5857,1999,1.0,2,900,40.7029,-73.8797,housing/rent/apartment,Thumbnail,NY
5859,1905,1.0,2,900,38.7999,-77.1072,housing/rent/apartment,Thumbnail,VA
5860,1850,1.0,1,900,34.1677,-118.6141,housing/rent/apartment,Thumbnail,CA
5861,1850,1.0,1,900,37.3695,-122.0241,housing/rent/apartment,Thumbnail,CA
5862,1835,2.0,2,900,47.7179,-122.2059,housing/rent/apartment,Thumbnail,WA
5865,1795,1.0,2,900,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
5866,1750,1.0,1,900,39.3191,-76.6126,housing/rent/apartment,Thumbnail,MD
5867,1725,1.0,2,900,42.8141,-70.8735,housing/rent/apartment,Thumbnail,MA
5868,1710,1.0,1,900,38.9993,-76.975,housing/rent/apartment,Thumbnail,MD
5869,1700,2.0,2,900,40.0054,-75.1415,housing/rent/apartment,Thumbnail,PA
5871,1675,1.5,2,900,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
5872,1650,1.0,3,900,40.4969,-86.9659,housing/rent/apartment,Thumbnail,IN
5873,1648,1.0,1,900,41.8952,-87.6219,housing/rent/apartment,Thumbnail,IL
5874,1639,1.0,2,900,41.9784,-70.9751,housing/rent/apartment,Thumbnail,MA
5875,1620,1.0,2,900,40.7936,-74.1644,housing/rent/apartment,Thumbnail,NJ
5876,1620,1.0,2,900,40.7936,-74.1644,housing/rent/apartment,Thumbnail,NJ
5878,1600,1.0,1,900,44.9368,-93.3605,housing/rent/apartment,Thumbnail,MN
5879,1599,1.0,3,900,42.9833,-71.4574,housing/rent/apartment,No,NH
5880,1579,1.0,1,900,39.7131,-105.2321,housing/rent/apartment,Thumbnail,CO
5881,1550,1.0,2,900,38.7551,-121.2948,housing/rent/apartment,Thumbnail,CA
5882,1550,1.0,2,900,33.7848,-84.3922,housing/rent/apartment,Thumbnail,GA
5883,1550,1.0,1,900,34.0648,-84.0849,housing/rent/apartment,Thumbnail,GA
5884,1525,2.0,1,900,39.2946,-76.6235,housing/rent/apartment,Thumbnail,MD
5886,1500,1.0,1,900,40.789,-74.0122,housing/rent/apartment,Thumbnail,NJ
5887,1475,1.0,2,900,39.1054,-84.5022,housing/rent/apartment,Yes,OH
5888,1460,1.0,2,900,47.3907,-122.2626,housing/rent/apartment,Thumbnail,WA
5889,1400,1.0,2,900,42.0876,-71.025,housing/rent/apartment,Thumbnail,MA
5890,1390,2.0,2,900,39.4044,-76.4482,housing/rent/apartment,Thumbnail,MD
5891,1365,1.0,1,900,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
5892,1365,1.0,2,900,39.5551,-76.9906,housing/rent/apartment,Thumbnail,MD
5893,1350,1.0,4,900,41.7566,-72.689,housing/rent/apartment,Thumbnail,CT
5894,1350,1.0,3,900,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
5895,1350,1.0,1,900,42.9194,-71.065,housing/rent/apartment,Yes,NH
5896,1350,1.0,2,900,38.8391,-76.9175,housing/rent/apartment,Thumbnail,MD
5897,1340,1.0,2,900,38.8562,-104.772,housing/rent/apartment,Thumbnail,CO
5898,1329,1.0,2,900,44.9368,-93.3605,housing/rent/apartment,Thumbnail,MN
5899,1300,1.0,2,900,45.4851,-122.8349,housing/rent/apartment,Thumbnail,OR
5901,1300,1.0,3,900,39.9974,-82.9829,housing/rent/apartment,Thumbnail,OH
5902,1300,1.0,2,900,39.6428,-74.9555,housing/rent/apartment,Thumbnail,NJ
5903,1299,1.0,1,900,35.1211,-89.9517,housing/rent/apartment,Thumbnail,TN
5905,1275,1.0,1,900,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
5907,1255,2.0,2,900,39.4044,-76.4482,housing/rent/apartment,Yes,MD
5908,1250,1.5,2,900,48.7871,-122.4437,housing/rent/apartment,Thumbnail,WA
5909,1250,1.0,2,900,45.5091,-122.6449,housing/rent/apartment,Thumbnail,OR
5912,1214,2.0,2,900,29.2828,-94.8253,housing/rent/apartment,Thumbnail,TX
5913,1200,1.0,3,900,42.2368,-83.6103,housing/rent/apartment,Thumbnail,MI
5914,1200,2.0,2,900,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
5915,1200,1.0,2,900,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
5916,1195,1.0,2,900,38.6274,-90.304,housing/rent/apartment,Thumbnail,MO
5917,1100,1.0,2,900,44.9405,-93.1027,housing/rent/apartment,Thumbnail,MN
5918,1100,1.0,2,900,61.1723,-149.8414,housing/rent/apartment,Thumbnail,AK
5919,1075,1.0,1,900,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
5920,1035,1.0,2,900,33.7848,-84.3922,housing/rent/apartment,Thumbnail,GA
5921,1030,1.0,2,900,43.7012,-85.4657,housing/rent/apartment,Thumbnail,MI
5922,1025,1.0,2,900,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
5923,1021,1.0,1,900,36.8379,-76.0939,housing/rent/apartment,Thumbnail,VA
5924,1015,2.0,2,900,36.4688,-78.2924,housing/rent/apartment,Thumbnail,NC
5926,995,1.0,2,900,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
5927,995,1.0,2,900,42.9908,-89.5684,housing/rent/apartment,Thumbnail,WI
5928,978,1.0,2,900,36.4336,-78.0027,housing/rent/apartment,Yes,NC
5930,975,1.0,2,900,29.8831,-97.945,housing/rent/apartment,Thumbnail,TX
5931,964,1.0,1,900,36.1147,-80.0915,housing/rent/apartment,Thumbnail,NC
5932,950,2.0,2,900,30.4528,-87.2644,housing/rent/apartment,Thumbnail,FL
5933,950,1.0,1,900,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
5935,924,1.0,2,900,36.0334,-79.4909,housing/rent/apartment,Thumbnail,NC
5936,900,1.0,1,900,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
5937,900,1.0,2,900,40.5059,-80.1869,housing/rent/apartment,Yes,PA
5938,899,1.0,1,900,33.9094,-78.1285,housing/rent/apartment,Thumbnail,NC
5940,875,1.0,2,900,41.6121,-87.5514,housing/rent/apartment,Thumbnail,IL
5942,850,1.0,2,900,40.2854,-83.0595,housing/rent/apartment,Thumbnail,OH
5944,850,1.0,2,900,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
5945,850,1.0,2,900,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
5947,850,1.0,2,900,36.0785,-94.1531,housing/rent/apartment,Thumbnail,AR
5948,850,2.0,2,900,36.1045,-115.0677,housing/rent/apartment,Thumbnail,NV
5949,848,2.0,2,900,43.5329,-96.7265,housing/rent/apartment,Thumbnail,SD
5950,825,1.0,2,900,41.1298,-96.2485,housing/rent/apartment,Thumbnail,NE
5951,825,1.0,3,900,42.9497,-85.6417,housing/rent/apartment,Thumbnail,MI
5952,815,1.0,2,900,46.8013,-100.7562,housing/rent/apartment,Thumbnail,ND
5953,805,1.0,2,900,40.3306,-79.8062,housing/rent/apartment,Yes,PA
5954,800,1.0,2,900,36.5351,-87.3442,housing/rent/apartment,Thumbnail,TN
5955,800,1.0,1,900,46.8296,-100.8908,housing/rent/apartment,Thumbnail,ND
5957,795,1.0,2,900,41.6251,-93.7375,housing/rent/apartment,Thumbnail,IA
5960,780,1.5,2,900,31.5887,-94.5735,housing/rent/apartment,Thumbnail,TX
5961,775,1.0,2,900,39.0744,-94.5521,housing/rent/apartment,Thumbnail,MO
5963,765,1.0,2,900,40.2996,-79.819,housing/rent/apartment,Thumbnail,PA
5964,760,2.0,2,900,32.5548,-94.7807,housing/rent/apartment,Thumbnail,TX
5965,750,2.0,2,900,35.7193,-81.3418,housing/rent/apartment,Thumbnail,NC
5967,735,1.0,2,900,41.3711,-82.1168,housing/rent/apartment,Thumbnail,OH
5968,700,1.0,2,900,42.7242,-84.477,housing/rent/apartment,Thumbnail,MI
5969,700,1.0,2,900,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
5970,695,1.0,2,900,43.5884,-96.5752,housing/rent/apartment,Thumbnail,SD
5972,675,1.0,2,900,41.9295,-83.3654,housing/rent/apartment,Thumbnail,MI
5973,650,2.0,2,900,38.9401,-92.3167,housing/rent/apartment,Thumbnail,MO
5974,645,1.0,2,900,47.9179,-97.0658,housing/rent/apartment,Thumbnail,ND
5976,625,1.0,2,900,32.833,-83.6723,housing/rent/apartment,Thumbnail,GA
5977,565,2.0,2,900,26.1596,-97.989,housing/rent/apartment,Thumbnail,TX
5978,505,1.5,2,900,35.2441,-97.4144,housing/rent/apartment,Yes,OK
5979,500,2.0,2,900,30.7084,-96.347,housing/rent/short_term,Thumbnail,TX
5980,500,1.0,2,900,33.1472,-96.104,housing/rent/apartment,Thumbnail,TX
5981,455,1.0,2,900,40.5755,-79.7224,housing/rent/apartment,Thumbnail,PA
5982,1231,1.5,2,901,40.5059,-80.1869,housing/rent/apartment,Yes,PA
5984,874,1.0,2,901,31.7872,-93.1282,housing/rent/apartment,Thumbnail,LA
5985,850,1.0,2,901,42.2837,-85.5793,housing/rent/apartment,Thumbnail,MI
5986,578,2.0,2,901,26.2147,-98.3516,housing/rent/apartment,Thumbnail,TX
5987,1850,1.0,2,902,39.7317,-104.9698,housing/rent/apartment,Thumbnail,CO
5989,1225,1.0,2,902,41.8859,-88.3101,housing/rent/apartment,Thumbnail,IL
5990,1177,1.0,1,902,47.3099,-122.3139,housing/rent/apartment,Thumbnail,WA
5991,845,1.0,2,902,47.6794,-117.4018,housing/rent/apartment,Thumbnail,WA
5992,700,1.0,2,902,34.7754,-84.9497,housing/rent/apartment,Thumbnail,GA
5993,1730,1.0,1,903,39.1649,-76.7156,housing/rent/apartment,Thumbnail,MD
5994,1495,1.0,1,903,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
5996,1240,2.0,2,903,39.4944,-77.4535,housing/rent/apartment,Thumbnail,MD
5997,1055,2.0,2,903,32.8255,-97.1039,housing/rent/apartment,Yes,TX
5998,834,1.0,1,903,39.7078,-86.3938,housing/rent/apartment,Thumbnail,IN
5999,1770,1.0,2,904,40.3346,-74.5794,housing/rent/apartment,Thumbnail,NJ
6000,1770,1.0,2,904,40.3346,-74.5794,housing/rent/apartment,Thumbnail,NJ
6002,2450,1.0,1,905,44.9855,-93.3023,housing/rent/apartment,Thumbnail,MN
6003,1797,3.0,3,905,40.4969,-86.9659,housing/rent/apartment,Thumbnail,IN
6005,1330,2.0,2,905,33.0023,-96.8406,housing/rent/apartment,Thumbnail,TX
6006,1240,1.0,2,905,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
6007,1160,1.0,2,905,36.1536,-115.1965,housing/rent/apartment,Thumbnail,NV
6008,1050,1.0,1,905,38.8647,-94.8283,housing/rent/apartment,Thumbnail,KS
6009,795,2.0,2,905,34.678,-92.7603,housing/rent/apartment,Thumbnail,AR
6010,1743,1.0,1,906,39.0747,-76.7017,housing/rent/apartment,Yes,MD
6011,1700,1.0,2,906,43.6046,-116.2475,housing/rent/apartment,Thumbnail,ID
6012,1683,1.5,2,906,47.8616,-122.2729,housing/rent/apartment,Thumbnail,WA
6013,1683,1.5,2,906,47.8616,-122.2729,housing/rent/apartment,Thumbnail,WA
6015,1175,1.0,1,906,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
6016,730,1.0,1,906,33.3926,-86.8018,housing/rent/apartment,Thumbnail,AL
6017,1369,1.0,1,907,33.6713,-116.2873,housing/rent/apartment,Thumbnail,CA
6019,1640,2.0,2,908,47.7921,-122.3045,housing/rent/apartment,Thumbnail,WA
6020,1225,1.0,1,908,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
6022,660,2.0,2,908,34.8523,-92.4058,housing/rent/apartment,Thumbnail,AR
6023,1095,2.0,2,909,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
6024,1887,2.0,2,910,47.4457,-122.1407,housing/rent/apartment,Yes,WA
6025,1750,1.0,1,910,41.5486,-90.5922,housing/rent/apartment,Thumbnail,IA
6026,1496,2.0,4,910,40.4969,-86.9659,housing/rent/apartment,Thumbnail,IN
6027,1161,1.0,1,910,35.7887,-78.6531,housing/rent/apartment,Thumbnail,NC
6029,1046,1.0,1,910,30.4601,-84.2714,housing/rent/apartment,Thumbnail,FL
6031,893,1.0,1,910,36.0746,-79.0777,housing/rent/apartment,Thumbnail,NC
6032,1949,2.0,2,911,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
6033,1870,2.0,2,911,40.3346,-74.5794,housing/rent/apartment,Yes,NJ
6034,1299,1.0,1,911,39.4915,-76.6609,housing/rent/apartment,Yes,MD
6035,1079,1.0,1,911,33.9569,-84.0214,housing/rent/apartment,Thumbnail,GA
6036,991,2.0,2,911,38.9885,-84.6468,housing/rent/apartment,Thumbnail,KY
6037,3700,2.0,2,912,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
6039,1239,1.0,2,912,32.8525,-97.1399,housing/rent/apartment,Thumbnail,TX
6040,1159,1.0,2,912,32.8525,-97.1399,housing/rent/apartment,Yes,TX
6041,1145,1.0,2,912,41.2562,-96.0404,housing/rent/apartment,Thumbnail,NE
6043,1004,2.0,2,912,35.753,-86.8832,housing/rent/apartment,Thumbnail,TN
6045,790,2.0,3,912,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
6046,1795,1.0,1,913,43.0531,-87.9659,housing/rent/apartment,Thumbnail,WI
6047,1712,2.0,2,913,47.791,-122.2177,housing/rent/apartment,Thumbnail,WA
6048,1685,1.0,1,913,41.8388,-72.8231,housing/rent/apartment,Yes,CT
6049,1480,2.0,2,913,33.4345,-88.8353,housing/rent/apartment,Thumbnail,MS
6050,1397,1.0,2,913,47.2154,-122.4608,housing/rent/apartment,Thumbnail,WA
6052,808,1.0,1,913,32.8255,-97.1039,housing/rent/apartment,Yes,TX
6053,805,1.0,1,913,32.8255,-97.1039,housing/rent/apartment,Thumbnail,TX
6054,5000,1.0,1,914,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
6055,1855,2.0,2,914,39.266,-76.8455,housing/rent/apartment,Yes,MD
6056,1575,2.0,3,914,43.0724,-89.4003,housing/rent/apartment,Thumbnail,WI
6057,1555,2.0,1,914,47.4608,-122.2095,housing/rent/apartment,Yes,WA
6058,1350,2.0,2,914,25.3801,-80.4041,housing/rent/apartment,No,FL
6060,1123,1.0,2,914,29.6015,-95.6306,housing/rent/apartment,Thumbnail,TX
6061,4895,2.0,2,915,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
6062,2295,2.0,2,915,34.1881,-118.3905,housing/rent/apartment,Thumbnail,CA
6064,1650,1.0,1,915,44.4624,-73.1603,housing/rent/apartment,Thumbnail,VT
6065,1445,1.0,2,915,39.266,-76.8455,housing/rent/apartment,Thumbnail,MD
6066,1410,1.0,2,915,43.2523,-70.8736,housing/rent/apartment,Yes,NH
6069,565,1.0,2,915,47.9179,-97.0658,housing/rent/apartment,Thumbnail,ND
6070,2199,1.0,2,916,44.9855,-93.3023,housing/rent/apartment,Thumbnail,MN
6071,1800,1.0,2,916,40.4678,-79.9134,housing/rent/apartment,Thumbnail,PA
6072,1365,2.0,2,916,38.8562,-104.772,housing/rent/apartment,Thumbnail,CO
6075,1025,1.0,2,916,44.9773,-93.0391,housing/rent/apartment,Thumbnail,MN
6076,820,1.0,2,916,47.9179,-97.0658,housing/rent/apartment,Thumbnail,ND
6077,725,1.0,2,916,43.4251,-83.9731,housing/rent/apartment,Thumbnail,MI
6078,1900,1.0,2,917,33.8569,-118.0019,housing/rent/apartment,Thumbnail,CA
6079,1295,1.0,2,917,45.4913,-122.4185,housing/rent/apartment,Thumbnail,OR
6082,2025,1.0,1,918,40.3663,-74.6688,housing/rent/apartment,Thumbnail,NJ
6083,1890,2.0,2,918,47.6124,-122.1427,housing/rent/apartment,Thumbnail,WA
6086,1250,1.0,1,918,44.8525,-93.5502,housing/rent/apartment,Thumbnail,MN
6090,1920,1.0,1,919,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
6091,1110,1.0,2,919,39.4642,-76.8115,housing/rent/apartment,No,MD
6092,2700,1.0,1,920,41.0091,-74.2081,housing/rent/apartment,Thumbnail,NJ
6093,2065,1.0,2,920,33.8154,-118.037,housing/rent/apartment,Thumbnail,CA
6094,2050,1.0,2,920,47.616,-122.3275,housing/rent/apartment,Thumbnail,WA
6095,1810,1.0,1,920,38.9974,-76.8818,housing/rent/apartment,Thumbnail,MD
6096,1649,1.0,1,920,40.6623,-74.2087,housing/rent/apartment,Yes,NJ
6097,1630,1.0,2,920,40.2659,-74.6959,housing/rent/apartment,Yes,NJ
6098,1586,1.0,2,920,40.2659,-74.6959,housing/rent/apartment,Thumbnail,NJ
6100,1495,2.0,2,920,33.5178,-112.0848,housing/rent/apartment,Thumbnail,AZ
6103,1094,1.0,1,920,33.9222,-84.0725,housing/rent/apartment,Yes,GA
6104,1067,1.5,1,920,33.9683,-84.4394,housing/rent/apartment,Yes,GA
6105,950,1.0,2,920,40.7061,-111.9048,housing/rent/apartment,Thumbnail,UT
6107,910,2.0,2,920,33.9901,-80.9964,housing/rent/apartment,Thumbnail,SC
6111,825,1.0,2,920,43.5329,-96.7265,housing/rent/apartment,Thumbnail,SD
6112,1565,1.0,2,921,35.9393,-86.8716,housing/rent/apartment,Thumbnail,TN
6113,1430,2.0,2,921,27.7332,-97.4058,housing/rent/apartment,Thumbnail,TX
6115,1580,1.0,1,922,34.0648,-84.0849,housing/rent/apartment,Yes,GA
6116,1464,1.0,1,922,41.7922,-72.8576,housing/rent/apartment,Thumbnail,CT
6117,4795,1.0,2,923,37.7599,-122.4379,housing/rent/apartment,Thumbnail,CA
6118,1895,1.0,2,923,26.1343,-80.233,housing/rent/apartment,Thumbnail,FL
6119,1850,2.0,2,923,32.7876,-117.1265,housing/rent/apartment,Thumbnail,CA
6120,1713,1.0,1,923,43.0791,-73.7766,housing/rent/apartment,Thumbnail,NY
6122,1953,1.0,1,924,47.8441,-122.1991,housing/rent/apartment,Thumbnail,WA
6123,1760,2.0,2,924,44.5716,-123.282,housing/rent/apartment,Thumbnail,OR
6124,1575,2.0,2,924,47.5968,-122.7026,housing/rent/apartment,Thumbnail,WA
6125,916,2.0,2,924,44.8476,-93.7899,housing/rent/apartment,Thumbnail,MN
6127,2595,1.0,2,925,37.7605,-122.2522,housing/rent/apartment,Thumbnail,CA
6128,2495,1.0,2,925,34.1056,-118.3668,housing/rent/apartment,Thumbnail,CA
6129,2495,1.0,2,925,34.1056,-118.3668,housing/rent/apartment,Thumbnail,CA
6132,1476,2.0,2,925,38.9577,-104.7566,housing/rent/apartment,Thumbnail,CO
6133,1450,1.0,1,925,44.9368,-93.3605,housing/rent/apartment,Thumbnail,MN
6134,1436,2.0,2,925,38.9577,-104.7566,housing/rent/apartment,Yes,CO
6136,1295,1.0,1,925,32.6691,-117.0917,housing/rent/apartment,Thumbnail,CA
6137,1250,1.0,2,925,39.736,-104.9819,housing/rent/apartment,Thumbnail,CO
6140,895,2.0,2,925,30.4601,-84.2714,housing/rent/apartment,Thumbnail,FL
6141,890,1.5,2,925,32.7693,-96.6848,housing/rent/apartment,Thumbnail,TX
6142,889,1.0,1,925,42.4869,-92.3426,housing/rent/apartment,Thumbnail,IA
6143,875,1.0,1,925,33.7069,-84.9334,housing/rent/apartment,Thumbnail,GA
6144,775,1.5,2,925,38.0172,-84.4931,housing/rent/apartment,Thumbnail,KY
6145,775,1.0,2,925,35.2441,-97.4144,housing/rent/apartment,Yes,OK
6146,750,1.0,2,925,41.6077,-81.5066,housing/rent/apartment,Thumbnail,OH
6147,700,1.0,2,925,41.6077,-81.5066,housing/rent/apartment,Thumbnail,OH
6149,1550,1.5,2,926,41.8625,-87.6825,housing/rent/apartment,Thumbnail,IL
6150,1275,1.0,2,926,32.6548,-97.1587,housing/rent/apartment,Thumbnail,TX
6151,1027,2.0,2,926,45.2764,-92.9901,housing/rent/apartment,Thumbnail,MN
6152,3050,1.5,2,927,38.9118,-77.0132,housing/rent/apartment,Thumbnail,DC
6155,1475,2.0,2,927,40.8511,-74.7078,housing/rent/apartment,Thumbnail,NJ
6159,1192,1.0,1,928,34.0299,-84.2425,housing/rent/apartment,Thumbnail,GA
6160,1020,2.0,2,928,39.6379,-84.1686,housing/rent/apartment,Yes,OH
6161,2770,2.0,2,929,40.8206,-74.2133,housing/rent/apartment,Yes,NJ
6163,1435,1.5,1,929,39.7016,-74.2557,housing/rent/apartment,Thumbnail,NJ
6164,2010,2.0,2,930,33.8726,-117.8546,housing/rent/apartment,Thumbnail,CA
6165,1700,1.0,2,930,41.78,-88.0222,housing/rent/apartment,Thumbnail,IL
6166,1424,2.0,1,930,29.4624,-98.5253,housing/rent/apartment,Thumbnail,TX
6167,1275,1.5,2,930,33.1993,-97.1268,housing/rent/apartment,Thumbnail,TX
6168,1200,1.5,2,930,30.4348,-86.6208,housing/rent/apartment,Thumbnail,FL
6169,1150,2.0,2,930,33.5178,-112.0848,housing/rent/apartment,Thumbnail,AZ
6171,1115,1.0,1,930,40.0275,-74.8831,housing/rent/apartment,Thumbnail,NJ
6172,1100,1.0,2,930,39.9974,-82.9829,housing/rent/apartment,Thumbnail,OH
6173,1100,2.0,2,930,37.6249,-77.4948,housing/rent/apartment,Thumbnail,VA
6174,1072,1.0,2,930,38.2722,-76.4664,housing/rent/apartment,Thumbnail,MD
6175,1035,2.0,2,930,37.1329,-113.5097,housing/rent/apartment,Thumbnail,UT
6176,1000,2.0,2,930,47.9179,-97.0658,housing/rent/apartment,Thumbnail,ND
6177,965,2.0,2,930,36.0514,-78.8807,housing/rent/apartment,Yes,NC
6179,668,1.5,2,930,35.3169,-118.9749,housing/rent/apartment,Thumbnail,CA
6181,610,1.0,2,930,38.0477,-97.3476,housing/rent/apartment,Thumbnail,KS
6183,1740,1.0,1,931,30.3054,-97.7497,housing/rent/apartment,Thumbnail,TX
6184,1670,1.0,1,931,41.4029,-73.4637,housing/rent/apartment,Thumbnail,CT
6185,1418,2.0,2,931,33.1932,-87.5349,housing/rent/apartment,Thumbnail,AL
6186,1225,2.0,2,931,42.0259,-93.6516,housing/rent/apartment,Thumbnail,IA
6187,1085,1.0,1,931,34.0072,-84.0034,housing/rent/apartment,Thumbnail,GA
6188,1965,2.0,2,932,47.3949,-122.0287,housing/rent/apartment,Yes,WA
